,Entity,Code,Year,Liver Cancer,Kidney Cancer,Lip and oral cavity cancer,"Tracheal, bronchus, and lung cancer",Larynx Cancer,Gallbladder and biliary tract cancer,Malignant Skin Cancer,Leukemia,Hodgkin Lymphoma,Multiple Myeloma,Other Neoplasms,Breast Cancer,Prostrate Cancer,Thyroid Cancer,Stomach Cancer,Bladder Cancer,Uterine Cancer,Ovarian Cancer,Cervical Cancer,Brain and central nervous system cancer,Non-Hodgkin Lymphoma,Pancreatic Cancer,Esophageal Cancer,Testicular Cancer,Nasopharynx Cancer,Other Pharynx Cancer, Colon and rectum cancer,Non-melanoma skin cancer,Mesothelioma,Total
827,Norway,NOR,2007,170,348,99,2195,40,106,277,253,16,301,85,846,1254,43,510,414,144,367,132,341,378,765,201,10,8,42,1898,47,89,11379
828,Norway,NOR,2008,177,355,100,2249,39,105,285,254,16,306,88,833,1247,44,503,414,145,367,131,347,376,775,203,10,8,41,1912,48,90,11468
829,Norway,NOR,2009,184,362,100,2276,39,104,292,254,16,308,88,836,1239,44,491,412,146,369,130,353,370,788,206,10,8,41,1923,49,91,11529
830,Norway,NOR,2010,191,371,102,2291,39,105,299,256,17,312,88,834,1239,45,484,415,146,362,130,357,368,798,212,10,8,42,1933,50,91,11595
831,Norway,NOR,2011,202,380,107,2364,40,107,307,262,17,315,90,839,1251,46,487,420,150,364,130,362,373,825,218,9,8,43,1982,51,92,11841
832,Norway,NOR,2012,211,383,106,2371,40,107,311,266,17,321,91,834,1253,46,473,419,150,369,130,366,367,839,221,9,9,44,1987,51,92,11883
833,Norway,NOR,2013,219,384,107,2395,40,107,316,268,18,323,94,838,1245,46,468,420,151,366,132,367,366,854,225,8,9,44,2006,54,92,11962
834,Norway,NOR,2014,221,384,103,2369,39,106,316,267,18,327,94,815,1269,48,452,417,147,361,129,369,361,850,226,8,9,44,1974,55,89,11867
835,Norway,NOR,2015,227,380,106,2364,39,106,317,271,18,332,97,800,1272,48,445,418,145,361,130,370,362,861,227,8,9,45,1983,56,88,11885
836,Norway,NOR,2016,231,378,108,2376,39,106,318,284,18,335,99,801,1289,48,447,425,147,370,132,373,361,872,232,7,9,46,2005,58,90,12004
837,Norway,NOR,2017,232,374,104,2334,39,106,313,286,18,339,97,787,1291,48,440,425,146,376,131,375,363,869,229,7,9,45,1981,58,92,11914
838,Norway,NOR,2018,230,384,106,2356,39,108,317,284,18,348,98,799,1327,49,448,434,149,381,132,380,371,884,232,8,9,45,2014,58,95,12103
839,Norway,NOR,2019,232,394,107,2388,40,109,322,285,18,357,100,797,1370,49,453,444,149,387,131,385,376,897,236,8,9,46,2035,59,98,12281
840,Poland,POL,1990,3242,799,1127,20254,1875,2316,781,2489,549,643,169,5295,2861,487,8709,2372,1064,2230,2796,2360,1054,4220,1608,192,156,520,9180,658,71,80077
841,Poland,POL,1991,3191,864,1198,21552,1982,2387,829,2586,558,673,172,5551,2968,503,8870,2506,1099,2284,2882,2428,1136,4444,1666,191,165,546,9729,670,75,83705
842,Poland,POL,1992,3008,898,1189,21459,1967,2361,841,2551,543,690,172,5600,3018,497,8536,2534,1092,2310,2834,2429,1161,4450,1642,184,164,548,9826,681,75,83260
843,Poland,POL,1993,2789,932,1165,21129,1907,2331,845,2504,519,709,173,5576,3080,491,8128,2543,1071,2324,2780,2417,1173,4414,1614,179,164,542,9833,688,73,82093
844,Poland,POL,1994,2589,1003,1187,21539,1923,2357,876,2538,512,749,177,5724,3209,490,8015,2617,1091,2354,2789,2467,1236,4495,1639,175,162,553,10190,687,75,83418
845,Poland,POL,1995,2386,1100,1247,22553,1982,2369,926,2595,517,794,186,5892,3379,491,8068,2733,1110,2446,2789,2528,1307,4650,1686,173,169,576,10665,685,77,86079
846,Poland,POL,1996,2106,1201,1237,22518,1935,2357,943,2612,504,825,197,5981,3492,473,7872,2765,1134,2487,2776,2561,1359,4651,1685,172,172,572,10844,680,77,86188
847,Poland,POL,1997,1717,1453,1278,23329,1951,2382,985,2667,486,875,232,6130,3668,444,7970,2883,1170,2555,2800,2610,1454,4815,1720,169,181,581,11315,673,78,88571
848,Poland,POL,1998,1369,1747,1300,23820,1935,2376,1017,2696,466,926,270,6193,3850,411,7916,2978,1188,2609,2784,2654,1547,4889,1739,165,188,583,11622,665,79,89982
849,Poland,POL,1999,1068,2187,1357,24907,1973,2421,1068,2766,459,984,321,6377,4089,386,8103,3149,1236,2667,2825,2725,1687,5069,1791,161,198,590,12228,667,79,93538
850,Poland,POL,2000,955,2390,1321,24607,1891,2378,1074,2761,424,1028,360,6365,4209,369,7813,3147,1241,2772,2786,2746,1712,5065,1781,159,201,584,12275,657,80,93151
851,Poland,POL,2001,921,2547,1336,24998,1890,2355,1089,2810,404,1070,397,6357,4371,355,7685,3210,1229,2822,2706,2769,1770,5130,1806,156,208,602,12521,646,89,94249
852,Poland,POL,2002,911,2670,1353,25305,1874,2323,1103,2843,388,1115,432,6347,4487,342,7554,3279,1225,2861,2649,2799,1801,5212,1835,156,211,617,12702,640,94,95128
853,Poland,POL,2003,918,2763,1386,25585,1860,2312,1137,2895,369,1150,468,6417,4575,335,7469,3372,1241,2913,2619,2858,1833,5333,1843,160,217,636,12946,622,99,96331
854,Poland,POL,2004,940,2863,1441,26319,1906,2296,1172,2969,363,1198,491,6519,4726,331,7489,3474,1257,2964,2605,2947,1880,5467,1887,162,224,673,13330,617,105,98615
855,Poland,POL,2005,972,2926,1471,26702,1912,2278,1203,3025,350,1228,524,6658,4824,332,7392,3540,1276,3026,2587,3007,1907,5572,1894,166,230,708,13574,601,116,100001
856,Poland,POL,2006,1019,3001,1523,27259,1930,2274,1253,3092,337,1261,542,6777,4943,332,7377,3641,1310,3082,2578,3070,1938,5724,1924,169,236,743,13907,581,130,101953
857,Poland,POL,2007,1079,3064,1566,27844,1925,2286,1296,3144,325,1288,566,6871,5056,332,7378,3772,1351,3134,2566,3125,1984,5875,1954,169,240,785,14276,556,148,103955
858,Poland,POL,2008,1100,3109,1594,27984,1889,2291,1329,3155,305,1305,588,6882,5134,333,7285,3832,1389,3162,2499,3154,1995,5962,1949,170,237,815,14559,519,164,104689
859,Poland,POL,2009,1123,3145,1618,28082,1851,2291,1359,3185,287,1333,615,6989,5221,330,7169,3894,1443,3209,2470,3195,2012,6081,1957,169,234,839,14900,495,182,105678
860,Poland,POL,2010,1132,3150,1628,27865,1799,2240,1376,3147,271,1342,643,6823,5282,322,6932,3902,1437,3173,2343,3162,1974,6066,1951,168,228,854,14905,483,200,104798
861,Poland,POL,2011,1142,3198,1653,28054,1773,2231,1413,3182,262,1366,674,6944,5388,319,6829,3960,1485,3215,2298,3172,2003,6179,1977,168,227,888,15179,471,215,105865
862,Poland,POL,2012,1209,3279,1708,28761,1783,2268,1461,3228,258,1401,707,7169,5535,331,6865,4105,1561,3249,2284,3222,2047,6402,2034,171,227,932,15736,491,236,108660
863,Poland,POL,2013,1261,3312,1729,28975,1770,2253,1489,3236,250,1417,735,7240,5660,333,6750,4206,1608,3290,2230,3213,2068,6468,2035,170,222,963,15936,502,259,109580
864,Poland,POL,2014,1296,3306,1732,28802,1722,2225,1487,3216,242,1446,751,7277,5771,334,6560,4242,1640,3326,2170,3196,2063,6471,2018,171,215,978,15893,545,270,109365
865,Poland,POL,2015,1364,3431,1813,29942,1778,2258,1547,3297,244,1489,769,7498,6016,345,6702,4454,1734,3319,2154,3240,2126,6700,2079,173,216,1026,16589,693,289,113285
866,Poland,POL,2016,1406,3472,1812,30046,1773,2249,1551,3316,242,1514,792,7508,6164,351,6630,4500,1741,3310,2117,3253,2130,6749,2098,174,215,1037,16668,724,284,113826
867,Poland,POL,2017,1412,3562,1806,30479,1773,2266,1569,3361,244,1549,807,7500,6272,353,6680,4550,1733,3339,2121,3275,2146,6976,2151,174,217,1026,16969,714,275,115299
868,Poland,POL,2018,1434,3653,1808,30858,1777,2294,1594,3412,245,1585,824,7551,6410,360,6742,4628,1758,3375,2124,3299,2180,7221,2193,174,218,1021,17409,722,273,117142
869,Poland,POL,2019,1455,3737,1810,31206,1781,2312,1616,3451,245,1619,841,7572,6541,365,6776,4694,1775,3415,2118,3323,2207,7447,2233,175,219,1018,17768,731,272,118722
870,Portugal,PRT,1990,264,276,336,2821,462,346,108,726,72,255,118,1818,1569,125,3830,685,292,350,447,540,462,1027,655,19,69,112,2966,139,26,20915
871,Portugal,PRT,1991,292,290,343,2939,470,352,115,752,73,270,130,1881,1633,125,3813,705,300,360,447,548,497,1054,649,19,73,119,3053,142,26,21470
872,Portugal,PRT,1992,323,299,348,3010,469,353,121,760,74,285,145,1896,1687,125,3736,713,299,365,444,558,521,1064,642,20,74,127,3087,145,27,21717
873,Portugal,PRT,1993,356,310,352,3134,474,358,127,773,74,297,163,1937,1752,129,3710,731,303,376,442,567,547,1098,642,21,74,136,3211,146,27,22267
874,Portugal,PRT,1994,393,316,347,3118,460,354,132,769,73,315,183,1904,1820,124,3536,732,292,389,427,578,561,1088,624,20,76,143,3206,147,27,22154
875,Portugal,PRT,1995,435,327,355,3246,463,356,140,793,73,336,204,1939,1889,120,3550,745,298,408,425,587,596,1115,625,21,76,153,3350,150,28,22803
876,Portugal,PRT,1996,475,337,367,3375,475,363,150,820,71,352,224,1966,1978,126,3547,763,299,427,425,600,622,1133,634,21,77,165,3483,149,29,23453
877,Portugal,PRT,1997,500,337,369,3400,476,360,157,836,70,365,239,1988,2040,124,3478,765,300,435,425,613,650,1147,632,21,80,177,3557,146,29,23716
878,Portugal,PRT,1998,524,345,366,3502,475,363,167,851,70,388,254,1989,2090,122,3447,780,304,457,425,633,677,1163,641,21,81,187,3667,145,30,24164
879,Portugal,PRT,1999,557,342,370,3577,473,363,176,867,68,408,267,2000,2143,117,3455,807,299,464,426,654,703,1180,652,22,82,195,3809,143,31,24650
880,Portugal,PRT,2000,573,335,374,3616,472,361,182,876,68,427,276,2009,2165,112,3389,816,299,463,431,675,726,1199,663,22,81,201,3878,145,31,24865
881,Portugal,PRT,2001,597,289,380,3693,477,361,187,885,66,445,285,2028,2155,105,3354,831,303,465,435,694,750,1240,673,23,83,204,4018,145,32,25203
882,Portugal,PRT,2002,585,345,385,3820,474,363,191,895,64,455,296,2021,2166,97,3339,848,309,468,424,709,760,1279,685,22,79,211,4145,152,33,25620
883,Portugal,PRT,2003,602,362,382,3945,480,364,202,899,62,465,303,2033,2172,96,3327,871,317,475,420,721,780,1325,692,20,78,220,4279,154,31,26077
884,Portugal,PRT,2004,622,372,371,3963,465,359,207,874,60,468,307,1982,2189,94,3217,868,317,479,410,733,773,1335,692,19,76,220,4263,151,30,25916
885,Portugal,PRT,2005,648,389,367,4088,466,350,212,866,58,474,311,2017,2201,90,3199,882,325,479,415,744,783,1384,703,17,75,229,4357,145,25,26299
886,Portugal,PRT,2006,681,400,370,4189,463,347,217,874,57,480,319,2002,2216,93,3144,913,324,483,410,748,789,1408,697,17,74,241,4410,155,28,26549
887,Portugal,PRT,2007,711,410,393,4248,458,359,224,905,59,488,339,2021,2222,98,3129,943,334,484,413,775,822,1447,694,19,77,257,4508,169,36,27042
888,Portugal,PRT,2008,748,428,406,4314,449,364,234,928,59,500,354,2034,2239,103,3115,974,339,486,412,793,845,1484,694,19,78,274,4584,179,40,27476
889,Portugal,PRT,2009,792,442,418,4404,442,365,241,953,59,513,363,2054,2250,107,3081,1003,349,487,413,811,867,1530,692,19,79,285,4637,187,47,27890
890,Portugal,PRT,2010,838,453,425,4469,435,364,251,970,58,530,380,2053,2271,107,3033,1028,352,472,402,832,887,1570,689,19,79,297,4673,192,52,28181
891,Portugal,PRT,2011,882,459,431,4520,423,365,258,981,58,550,394,2054,2282,111,2992,1058,357,477,397,853,899,1606,687,19,79,308,4694,200,51,28445
892,Portugal,PRT,2012,923,470,433,4573,412,366,265,995,56,570,413,2057,2308,112,2951,1092,357,479,383,866,914,1642,683,19,80,313,4718,207,56,28713
893,Portugal,PRT,2013,961,476,435,4645,402,369,268,1004,55,588,425,2042,2324,110,2904,1110,358,481,374,876,924,1671,675,20,78,310,4728,217,60,28890
894,Portugal,PRT,2014,988,479,430,4620,392,372,271,1007,55,600,441,2037,2342,110,2858,1120,357,480,367,876,923,1682,665,19,76,310,4703,220,64,28864
895,Portugal,PRT,2015,1016,485,429,4601,380,378,269,1019,55,615,457,2048,2403,112,2840,1146,362,461,363,883,930,1706,656,19,75,311,4721,225,66,29031
896,Portugal,PRT,2016,1045,496,447,4706,389,385,271,1043,55,632,474,2083,2460,112,2868,1168,369,466,366,883,936,1764,665,20,76,319,4839,234,67,29638
897,Portugal,PRT,2017,1044,501,446,4706,393,388,274,1047,55,639,483,2098,2529,113,2909,1187,370,473,369,883,937,1782,678,20,76,315,4951,237,67,29970
898,Portugal,PRT,2018,1042,507,443,4679,390,392,277,1059,56,648,493,2124,2593,115,2923,1203,376,482,372,887,942,1807,681,20,76,311,5056,241,66,30261
899,Portugal,PRT,2019,1050,517,445,4709,392,396,282,1072,56,660,506,2145,2678,116,2950,1229,379,491,374,892,950,1842,691,21,77,310,5189,247,66,30732
900,Romania,ROU,1990,504,499,609,7319,879,683,272,1076,229,244,60,2619,1314,146,4129,1037,523,874,1899,1041,544,1833,435,89,84,337,3548,394,48,33268
901,Romania,ROU,1991,507,509,618,7398,898,669,269,1055,226,248,62,2647,1347,148,4092,1055,529,871,1905,1038,538,1883,454,87,86,345,3653,401,49,33587
902,Romania,ROU,1992,522,535,667,7969,974,671,279,1079,232,255,63,2743,1409,156,4290,1118,544,876,1957,1069,558,2022,496,88,92,370,3933,414,52,35433
903,Romania,ROU,1993,523,552,687,8176,998,648,284,1081,232,259,64,2806,1435,161,4294,1142,551,877,1998,1082,563,2103,526,87,96,385,4115,420,54,36199
904,Romania,ROU,1994,526,571,712,8427,1019,603,290,1089,231,263,65,2865,1475,166,4317,1172,548,880,2027,1093,572,2224,569,85,102,403,4372,422,56,37144
905,Romania,ROU,1995,538,596,753,8898,1052,589,302,1110,227,270,67,2977,1553,175,4450,1227,554,918,2075,1127,593,2380,607,86,110,430,4719,438,58,38879
906,Romania,ROU,1996,552,627,803,9335,1078,584,317,1151,224,279,70,3094,1647,182,4604,1298,568,936,2153,1169,620,2549,646,86,121,465,5060,449,61,40728
907,Romania,ROU,1997,550,644,824,9533,1070,570,322,1151,216,281,71,3103,1684,184,4632,1337,547,934,2167,1205,628,2593,665,84,130,490,5145,449,61,41270
908,Romania,ROU,1998,530,636,794,9104,988,545,320,1128,201,278,70,3096,1681,176,4437,1311,533,954,2177,1210,615,2491,643,84,138,496,4958,442,59,40095
909,Romania,ROU,1999,501,633,752,8650,904,518,321,1101,186,275,70,3050,1673,159,4304,1297,519,968,2162,1213,607,2372,612,83,155,508,4650,426,56,38725
910,Romania,ROU,2000,519,648,758,8674,878,509,330,1104,175,277,71,3046,1715,157,4277,1319,508,1005,2161,1246,620,2349,606,84,171,542,4594,418,61,38822
911,Romania,ROU,2001,530,685,836,9122,913,526,352,1146,173,290,73,3156,1791,156,4483,1382,509,1044,2213,1305,659,2490,634,88,191,586,4884,419,63,40699
912,Romania,ROU,2002,557,722,890,9408,951,548,370,1178,172,294,75,3264,1847,159,4607,1419,516,1077,2274,1338,695,2591,663,87,206,620,5131,416,61,42136
913,Romania,ROU,2003,587,744,917,9485,978,561,377,1195,165,302,77,3298,1894,158,4576,1438,514,1095,2281,1365,717,2656,677,89,219,624,5263,417,60,42729
914,Romania,ROU,2004,620,758,933,9380,972,558,379,1191,153,308,78,3238,1922,154,4447,1415,493,1104,2210,1371,713,2667,685,89,222,632,5291,411,58,42452
915,Romania,ROU,2005,666,789,959,9432,993,562,383,1218,145,314,79,3320,1954,156,4392,1441,502,1087,2224,1404,739,2733,706,87,222,647,5494,407,59,43114
916,Romania,ROU,2006,719,800,976,9458,1001,555,379,1234,141,323,80,3285,1993,152,4287,1457,495,1095,2179,1416,744,2772,720,86,223,669,5597,405,60,43301
917,Romania,ROU,2007,771,814,998,9537,1006,549,380,1238,139,330,81,3266,2032,151,4176,1477,492,1099,2136,1425,748,2803,734,87,226,689,5692,411,61,43548
918,Romania,ROU,2008,845,865,1061,10031,1045,555,390,1276,140,339,85,3322,2107,156,4237,1541,503,1124,2130,1458,779,2939,771,85,230,737,5990,417,61,45219
919,Romania,ROU,2009,911,905,1110,10382,1066,568,401,1303,136,352,87,3429,2176,163,4234,1585,518,1154,2141,1497,801,3046,796,87,229,770,6300,425,63,46635
920,Romania,ROU,2010,957,938,1131,10530,1066,571,409,1306,131,359,91,3448,2262,167,4204,1630,525,1130,2107,1518,805,3120,811,86,228,799,6535,436,64,47364
921,Romania,ROU,2011,956,934,1079,10147,1012,557,398,1279,125,363,93,3374,2283,161,3966,1606,525,1143,2015,1494,781,3069,791,85,219,790,6416,436,62,46159
922,Romania,ROU,2012,1016,974,1108,10470,1031,567,414,1309,122,378,96,3463,2375,166,3989,1662,543,1174,2018,1527,799,3208,808,83,223,828,6711,450,64,47576
923,Romania,ROU,2013,1027,977,1078,10270,1001,559,409,1284,114,381,96,3445,2387,162,3839,1658,544,1172,1960,1496,776,3188,791,83,213,831,6669,448,63,46921
924,Romania,ROU,2014,1103,1032,1129,10861,1051,580,431,1345,115,406,101,3611,2509,166,3989,1758,568,1221,2017,1551,812,3355,832,83,221,889,7059,469,65,49329
925,Romania,ROU,2015,1121,1048,1117,10878,1046,581,438,1349,112,417,101,3648,2544,164,3953,1788,574,1208,1992,1558,811,3379,832,80,217,899,7196,483,65,49599
926,Romania,ROU,2016,1136,1078,1127,11027,1056,580,451,1348,108,429,104,3673,2586,162,3953,1828,581,1215,1964,1563,819,3442,846,80,213,914,7375,493,66,50217
927,Romania,ROU,2017,1136,1097,1134,11066,1052,586,457,1344,107,437,105,3714,2607,163,3933,1852,590,1219,1949,1569,827,3511,843,76,210,920,7500,496,65,50565
928,Romania,ROU,2018,1122,1105,1131,11079,1046,580,462,1337,106,439,106,3672,2618,163,3888,1848,590,1216,1914,1557,823,3583,852,77,211,917,7534,504,65,50545
929,Romania,ROU,2019,1112,1113,1122,11014,1032,577,467,1334,105,443,108,3661,2630,163,3840,1849,594,1216,1887,1550,822,3644,855,77,211,911,7577,511,65,50490
930,Russia,RUS,1990,3101,6607,4502,60580,5835,2927,2012,7310,1384,1716,389,16692,5449,919,53442,5631,5532,7552,7087,5413,3617,13920,8877,424,547,2308,29696,1195,411,265075
931,Russia,RUS,1991,3176,6811,4611,60737,5966,2948,2084,7353,1402,1751,398,17085,5597,933,52202,5800,5594,7683,7066,5503,3662,14217,8924,436,562,2383,30199,1245,423,266751
932,Russia,RUS,1992,3341,7400,5056,64860,6550,3060,2276,7638,1478,1824,416,18241,5929,984,53794,6256,5827,7895,7246,5743,3872,15344,9386,445,607,2599,32313,1311,459,282150
933,Russia,RUS,1993,3670,8458,6019,75400,7843,3423,2639,8514,1672,1927,448,21388,6412,1121,61185,7186,6662,8232,8083,6298,4410,17759,10432,474,698,2987,37739,1398,543,323020
934,Russia,RUS,1994,3838,9035,6513,79591,8467,3633,2861,8892,1793,1967,464,23319,6719,1205,64125,7738,7094,8348,8567,6599,4656,18768,10742,488,747,3172,40356,1476,594,341767
935,Russia,RUS,1995,3710,8762,6085,73193,7830,3497,2799,8439,1715,1923,456,22494,6734,1173,58475,7531,6728,8461,8175,6427,4372,17643,9905,485,711,3015,38335,1501,578,321152
936,Russia,RUS,1996,3568,8379,5614,66405,7077,3364,2680,7923,1599,1874,449,21431,6817,1136,52854,7301,6342,8173,7722,6176,4037,16333,9105,478,669,2843,36191,1527,546,298613
937,Russia,RUS,1997,3482,8031,5237,61011,6431,3308,2579,7555,1504,1837,444,20808,6927,1111,48686,7131,6067,7968,7419,5966,3782,15198,8458,469,635,2698,34657,1554,519,281472
938,Russia,RUS,1998,3484,7965,5149,58524,6110,3339,2586,7495,1473,1835,447,20789,7164,1116,46789,7172,5909,7805,7283,5925,3697,14599,8126,471,626,2671,34533,1614,514,275210
939,Russia,RUS,1999,3659,8335,5590,61452,6346,3704,2743,8031,1511,1870,473,22421,7616,1194,48957,7596,6174,7729,7639,6134,3865,14917,8338,492,667,2862,37393,1751,556,290015
940,Russia,RUS,2000,3772,8612,5834,62886,6420,3644,2906,8248,1540,1900,477,23264,7975,1248,49240,7916,6192,8251,7762,6367,3973,15388,8338,492,683,2944,38872,1787,580,297511
941,Russia,RUS,2001,3806,8686,5878,61679,6222,3484,3008,8265,1511,1902,474,23778,8271,1303,48429,8026,6171,8305,7861,6472,4021,15493,8178,477,676,2898,39458,1783,584,297099
942,Russia,RUS,2002,3976,8885,5991,61783,6138,3447,3129,8374,1497,1941,483,24561,8646,1356,48296,8179,6240,8431,7945,6632,4119,15876,8101,460,672,2937,40600,1778,597,301070
943,Russia,RUS,2003,4163,9058,6077,61454,6026,3418,3260,8468,1465,1987,489,25299,8928,1375,47861,8224,6279,8481,8033,6789,4263,16234,8061,447,668,2942,41622,1783,616,303770
944,Russia,RUS,2004,4288,9014,5951,59033,5715,3288,3301,8269,1406,2013,493,24950,9088,1346,45333,7993,6033,8448,7801,6788,4266,16057,7801,431,646,2867,40904,1779,609,295911
945,Russia,RUS,2005,4630,9443,6264,61540,5841,3344,3519,8512,1399,2087,513,26110,9511,1399,46131,8173,6159,8928,8012,7057,4552,17036,8002,415,654,2948,43104,1815,639,307737
946,Russia,RUS,2006,4720,9061,5821,56748,5257,3141,3384,7999,1281,2081,514,24586,9521,1328,41866,7744,5695,8804,7520,6823,4394,16150,7486,386,600,2743,40724,1786,611,288774
947,Russia,RUS,2007,5011,8975,5667,55037,4948,3035,3338,7728,1183,2122,529,23913,9742,1298,39651,7562,5355,8799,7228,6704,4382,15900,7291,353,560,2605,39896,1787,604,281203
948,Russia,RUS,2008,5391,9329,5887,56609,4999,3071,3443,7814,1142,2212,553,24469,10207,1333,39620,7666,5443,8887,7304,6849,4573,16600,7479,343,562,2679,41272,1813,628,288177
949,Russia,RUS,2009,5570,9284,5759,54810,4762,3005,3403,7593,1074,2249,563,24177,10403,1309,37613,7455,5382,8854,7192,6820,4522,16524,7328,333,544,2640,40608,1820,624,282220
950,Russia,RUS,2010,5907,9613,5994,56726,4849,3058,3505,7683,1057,2322,589,24813,10869,1345,37745,7575,5583,9189,7338,6974,4705,17294,7556,335,550,2749,41949,1856,651,290379
951,Russia,RUS,2011,6025,9317,5758,53918,4546,2936,3360,7366,1010,2317,595,23823,11003,1294,35039,7256,5507,8966,7137,6847,4543,16716,7309,330,524,2664,40284,1837,625,278852
952,Russia,RUS,2012,6271,9372,5757,53543,4450,2921,3362,7327,986,2367,621,23724,11405,1288,34077,7210,5591,8918,7116,6903,4601,16997,7315,327,516,2690,40511,1845,615,278626
953,Russia,RUS,2013,6520,9497,5803,53435,4360,2904,3387,7294,957,2430,648,23691,11756,1274,33220,7160,5674,8894,7119,6981,4644,17354,7357,326,516,2741,40761,1848,607,279158
954,Russia,RUS,2014,6824,9851,6074,55304,4434,2953,3503,7481,945,2531,681,24327,12254,1306,33594,7270,5893,8957,7293,7177,4818,18263,7607,328,536,2888,42246,1885,629,287852
955,Russia,RUS,2015,6945,9961,6141,55863,4365,2952,3519,7505,907,2611,704,24390,12554,1314,33040,7261,5989,9142,7308,7267,4851,18706,7658,326,548,2945,42825,1893,626,290116
956,Russia,RUS,2016,6990,10092,6226,55920,4324,2956,3525,7520,877,2661,723,24182,12830,1314,32443,7252,6009,9135,7204,7294,4841,19110,7695,324,552,3017,43124,1910,618,290668
957,Russia,RUS,2017,6716,9807,5831,53104,4083,2878,3430,7297,843,2648,726,23353,12805,1263,30767,7013,5890,9067,6945,7142,4688,18600,7441,327,534,2932,41663,1912,603,280308
958,Russia,RUS,2018,6726,9933,5780,52995,4043,2866,3432,7318,844,2668,724,23490,12723,1270,30544,7034,5906,9222,6861,7121,4642,18827,7480,326,529,2888,41898,1947,603,280640
959,Russia,RUS,2019,6826,10194,5853,54140,4111,2896,3485,7427,847,2721,737,23778,12932,1288,30920,7184,5994,9379,6845,7171,4698,19378,7663,327,535,2921,42834,1994,610,285688
960,San Marino,SMR,1990,1,1,1,11,1,1,1,3,0,1,0,4,4,0,9,3,0,1,0,2,3,3,1,0,0,0,8,0,0,59
961,San Marino,SMR,1991,1,1,1,12,1,1,1,3,0,1,0,4,4,0,10,3,0,1,0,2,3,3,1,0,0,0,8,0,0,61
962,San Marino,SMR,1992,1,1,1,12,1,1,1,3,0,1,0,4,4,0,10,3,0,1,0,2,3,3,1,0,0,0,8,0,0,61
963,San Marino,SMR,1993,1,1,1,12,1,1,1,3,0,1,0,4,4,0,10,3,0,1,0,2,3,3,1,0,0,0,8,0,0,61
964,San Marino,SMR,1994,1,1,1,12,1,1,1,3,0,1,0,4,5,0,10,3,0,1,0,2,4,3,1,0,0,0,9,0,0,64
965,San Marino,SMR,1995,1,1,1,12,1,1,1,3,0,1,0,4,5,0,10,3,0,1,0,2,4,3,1,0,0,0,9,0,0,64
966,San Marino,SMR,1996,1,1,1,12,1,1,1,3,0,1,0,4,5,0,10,3,0,1,0,2,4,4,1,0,0,0,9,0,0,65
967,San Marino,SMR,1997,1,1,1,13,1,1,1,3,0,1,0,4,5,0,10,4,0,1,0,2,4,4,1,0,0,0,9,0,0,67
968,San Marino,SMR,1998,1,1,1,13,1,1,1,3,0,1,0,4,5,0,10,4,0,1,0,2,4,4,1,0,0,0,10,0,0,68
969,San Marino,SMR,1999,1,1,1,13,1,1,1,3,0,1,0,4,5,0,10,4,0,1,0,2,4,4,1,0,0,0,10,0,0,68
970,San Marino,SMR,2000,1,1,1,14,1,1,1,3,0,2,0,4,6,0,10,4,0,1,0,2,4,4,1,0,0,0,10,0,0,71
971,San Marino,SMR,2001,1,1,1,14,1,1,1,4,0,2,0,4,6,0,10,4,0,1,0,3,4,4,1,0,0,0,11,0,0,74
972,San Marino,SMR,2002,1,1,1,15,1,1,1,4,0,2,1,5,6,0,11,4,0,1,0,3,4,4,1,0,0,0,11,0,0,78
973,San Marino,SMR,2003,1,1,1,15,1,1,1,4,0,2,1,5,6,0,11,4,0,1,1,3,5,5,1,0,0,0,11,0,0,81
974,San Marino,SMR,2004,1,1,1,16,1,1,1,4,0,2,1,5,6,0,11,4,0,1,1,3,5,5,1,0,0,0,12,0,0,83
975,San Marino,SMR,2005,1,1,1,16,1,1,1,4,0,2,1,5,7,0,11,5,0,1,1,3,5,5,1,0,0,0,12,0,0,85
976,San Marino,SMR,2006,1,1,1,17,1,1,1,4,0,2,1,5,7,1,11,5,0,1,1,3,5,5,1,0,0,0,13,0,0,88
977,San Marino,SMR,2007,1,1,1,17,1,1,1,4,0,2,1,6,7,1,11,5,0,1,1,3,5,6,1,0,0,0,13,0,0,90
978,San Marino,SMR,2008,1,1,1,17,1,1,1,4,0,2,1,6,7,1,11,5,0,1,1,3,5,6,1,0,0,0,13,0,0,90
979,San Marino,SMR,2009,1,1,1,18,1,1,1,5,0,2,1,6,7,1,12,5,0,1,1,3,6,6,1,0,0,0,14,0,0,95
980,San Marino,SMR,2010,1,1,1,18,1,1,1,5,0,2,1,6,7,1,12,5,0,1,1,3,6,6,1,0,0,0,14,0,0,95
981,San Marino,SMR,2011,1,1,1,19,1,1,1,5,0,2,1,6,7,1,12,5,0,1,1,3,6,6,1,0,0,0,14,0,1,97
982,San Marino,SMR,2012,2,1,1,19,1,1,1,5,0,2,1,6,8,1,12,6,0,1,1,3,6,7,1,0,0,0,14,0,1,101
983,San Marino,SMR,2013,2,1,1,19,1,2,1,5,0,2,1,6,8,1,12,6,0,1,1,4,6,7,1,0,0,0,14,0,1,103
984,San Marino,SMR,2014,2,1,1,20,1,2,2,5,0,2,1,6,8,1,12,6,0,1,1,4,6,7,1,0,0,0,15,0,1,106
